drg_id,provider_state,total_discharges,avg_covered_charges,avg_total_payments
638,PA,2129,27059.03,5942.65
638,RI,148,19723.09,6668.26
638,SC,945,21336.71,5567.90
638,SD,73,18188.62,5880.11
638,TN,1310,17403.05,5110.98
638,TX,3421,25460.86,5703.02
638,UT,101,13082.48,6144.30
638,VA,1411,16675.48,5442.42
638,VT,51,14504.82,7106.76
638,WA,578,19499.56,6083.75
638,WI,509,17655.41,6008.71
638,WV,448,12547.22,5102.95
638,WY,45,16047.91,7084.93
640,AK,29,48853.76,13086.93
640,AL,1055,26286.42,6809.29
640,AR,615,22496.92,6882.55
640,AZ,1041,30363.60,8015.80
640,CA,4449,49218.36,10091.55
640,CO,519,31553.46,7928.71
640,CT,747,27257.79,9758.66
640,DC,309,33542.07,11497.11
640,DE,199,18742.80,8642.38
640,FL,3323,32786.34,7205.17
640,GA,2144,22775.64,7451.16
640,HI,134,28126.14,10486.68
640,IA,457,21580.84,7193.14
640,ID,138,18952.56,7405.79
640,IL,2978,27848.13,8329.29
640,IN,1480,22279.78,7581.67
640,KS,426,26288.88,7049.94
640,KY,921,20359.62,7407.50
640,LA,1038,22710.39,7158.80
640,MA,1260,17371.19,9227.98
640,MD,1538,11249.93,10597.33
640,ME,123,19587.72,8034.24
640,MI,2450,19497.33,8608.71
640,MN,736,22429.82,8761.37
640,MO,1532,24576.64,7377.59
640,MS,821,24229.88,7139.91
640,MT,73,19816.01,7152.66
640,NC,2187,19994.52,8055.14
640,ND,160,14497.52,7335.31
640,NE,209,26683.21,8266.08
640,NH,143,21554.85,7850.64
640,NJ,1884,57544.37,9024.39
640,NM,214,23059.87,8383.15
640,NV,397,43254.74,8171.41
640,NY,3714,31477.09,11181.87
640,OH,2370,22848.38,7504.70
640,OK,696,25050.03,7298.72
640,OR,353,18635.88,8106.97
640,PA,2086,37349.03,8156.96
640,RI,74,35292.96,11564.50
640,SC,1170,29017.35,7652.48
640,SD,75,29126.37,8088.96
640,TN,1466,24119.00,7152.52
640,TX,5544,32025.94,7792.20
640,UT,175,17845.87,7760.40
640,VA,1485,22122.89,7532.34
640,VT,38,16912.74,10190.89
640,WA,882,23632.81,8547.79
640,WI,643,20729.21,8357.97
640,WV,293,19475.71,7749.85
640,WY,23,31382.70,10499.65
641,AK,109,18825.06,7702.33
641,AL,3546,14848.65,4065.47
641,AR,2060,12526.70,4040.25
641,AZ,2124,20231.45,4897.32
641,CA,10497,32423.81,5974.49
641,CO,1605,19877.86,4590.31
641,CT,2119,16214.07,5761.44
641,DC,512,19201.11,6460.24
641,DE,412,13496.26,5043.35
641,FL,9901,22072.32,4329.10
641,GA,4189,14765.12,4422.15
641,HI,330,17689.67,6112.19
641,IA,1460,12163.04,4343.68
641,ID,333,11278.55,4424.01
641,IL,9248,17352.68,4936.87
641,IN,4316,13733.60,4315.92
641,KS,1692,15554.26,4223.49
641,KY,3271,12071.58,4288.64
641,LA,3096,13944.67,4247.00
641,MA,4537,11032.16,5408.33
641,MD,3818,7083.20,6678.21
641,ME,543,11002.72,4531.76
641,MI,5355,11978.12,4927.54
641,MN,2141,13566.73,4921.29
641,MO,3767,14611.20,4369.86
641,MS,2401,14413.60,4192.67
641,MT,363,10158.65,4401.10
641,NC,5051,13157.88,4790.21
641,ND,270,9324.86,4498.86
641,NE,852,14535.96,4720.91
641,NH,520,13424.90,4658.35
641,NJ,5341,37551.46,5216.29
641,NM,844,15600.55,4951.57
641,NV,858,27907.68,4755.71
641,NY,10655,18413.02,6139.27
641,OH,6119,13908.52,4364.16
641,OK,2777,12842.08,4285.75
641,OR,758,13111.39,5010.23
641,PA,6394,21864.09,4771.16
641,RI,364,15711.05,5417.84
641,SC,2847,17939.59,4581.89
641,SD,430,13808.22,4608.46
641,TN,4057,14271.64,4148.31
641,TX,11456,20261.69,4587.91
641,UT,565,11952.37,4746.13
641,VA,4001,14229.04,4419.52
641,VT,183,11481.46,6101.28
641,WA,1883,17265.17,5004.64
641,WI,2207,13556.40,4737.27
641,WV,1271,9782.28,4199.82
641,WY,212,14359.75,6038.75
682,AK,62,50599.73,17778.21
682,AL,1904,39804.88,9769.64
682,AR,1090,31359.74,10154.57
682,AZ,1350,41963.14,11434.68
682,CA,7009,72127.95,14548.14
682,CO,688,49460.26,11474.18
682,CT,1380,36171.94,13936.34
682,DC,427,40825.50,15540.97
682,DE,373,30258.71,12102.16
682,FL,7620,48664.97,10507.38
682,GA,3520,32753.49,10663.71
682,HI,144,35398.11,14138.63
682,IA,871,30831.73,10243.04
682,ID,270,26196.63,11236.30
682,IL,4847,41040.84,11762.34
682,IN,2652,30959.79,10738.43
682,KS,887,38257.56,10099.44
682,KY,2111,28420.07,10235.30
682,LA,1920,34569.50,10221.80
682,MA,2384,22294.57,12763.98
682,MD,2038,16365.95,15407.79
682,ME,311,26140.38,11297.38
682,MI,4616,27213.79,11944.44
682,MN,953,35199.06,12584.97
682,MO,2545,33726.66,10216.57
682,MS,1244,35040.30,10507.72
682,MT,126,25407.96,10877.81
682,NC,4394,26631.81,11435.34
682,ND,260,21844.50,10517.62
682,NE,434,37525.17,11122.62
682,NH,341,29042.65,11452.91
682,NJ,3474,80918.50,12608.38
682,NM,359,31901.27,12195.52
682,NV,685,73277.93,11932.30
682,NY,5589,42946.14,15668.74
682,OH,4589,32860.59,10522.93
682,OK,1236,37957.06,10607.46
682,OR,594,29859.45,11721.31
682,PA,4682,43565.53,11197.64
682,RI,242,34913.49,13176.10
682,SC,2066,37408.91,10896.09
682,SD,157,40694.38,11543.18
682,TN,3129,30685.27,9923.42
682,TX,8059,44595.32,10907.89
682,UT,331,27678.72,10736.33
682,VA,3244,30289.83,10420.83
682,VT,59,21663.47,13741.29
682,WA,1678,36802.23,11880.52
682,WI,1255,29908.83,11292.97
682,WV,794,23117.54,10082.29
682,WY,36,40397.64,14419.44
683,AK,147,29565.69,10848.55
683,AL,2580,25143.29,6000.70
683,AR,1603,18999.06,6047.20
683,AZ,2375,27218.25,7010.44
683,CA,9016,48439.26,8967.20
683,CO,1236,28838.06,6755.25
683,CT,2311,22173.53,8399.42
683,DC,590,25401.96,9052.64
683,DE,640,17539.11,7334.84
683,FL,11205,31773.35,6341.75
683,GA,5009,20835.95,6506.82
683,HI,235,22246.61,9611.28
683,IA,1481,16910.58,6278.45
683,ID,388,16551.29,6569.66
683,IL,7154,24746.61,7043.69
683,IN,3786,19771.66,6516.39
683,KS,1473,23627.01,6288.06
683,KY,3208,16968.95,6346.06
683,LA,2723,22786.41,6275.50
683,MA,4232,14100.58,7793.39
683,MD,3711,9262.24,8723.98
683,ME,682,15297.06,6783.84
683,MI,6103,16644.27,7326.88
683,MN,1844,19713.16,7344.51
683,MO,3489,21180.75,6298.17
683,MS,1885,22098.96,6197.61
683,MT,345,14985.26,6417.41
683,NC,6124,16704.52,6948.51
683,ND,386,12206.55,6566.56
683,NE,735,21734.85,6612.49
683,NH,571,18182.77,6871.58
683,NJ,5211,52442.89,7686.40
683,NM,546,22552.86,7207.49
683,NV,958,44532.11,7535.17
683,NY,8304,27773.84,9220.59
683,OH,6926,20094.74,6487.13
683,OK,2011,21220.28,6389.87
683,OR,760,17912.72,7509.76
683,PA,7325,29332.69,7033.78
683,RI,509,21210.17,8030.45
683,SC,3244,24366.62,6649.45
683,SD,329,23317.03,7474.98
683,TN,4182,19625.29,6067.43
683,TX,11210,29456.11,6717.36
683,UT,512,16833.93,6731.45
683,VA,4756,19940.29,6384.00
683,VT,174,13148.98,8768.18
683,WA,2370,23089.86,7310.00
683,WI,2319,18346.33,6871.26
683,WV,1430,13698.99,6153.13
683,WY,101,18716.91,8934.05
684,AL,344,17427.13,3888.12
684,AR,168,11316.22,4054.61
684,AZ,266,19320.78,4346.58
684,CA,584,34981.80,5447.93
684,CO,114,16945.68,4328.48
684,CT,350,15889.98,5462.75
684,DC,94,14782.66,5460.97
684,DE,92,13049.85,4644.64
684,FL,1635,21361.34,4187.72
684,GA,552,14810.11,4436.41
684,IA,215,12090.17,4140.33
684,ID,11,9584.36,3988.82
684,IL,822,16258.52,4544.16
684,IN,541,13581.70,4109.60
684,KS,154,17680.84,3908.40
684,KY,466,11849.91,3982.24
684,LA,286,14437.25,4034.42
684,MA,659,10608.07,5235.61
684,MD,1019,6302.97,5940.43
684,ME,30,11379.77,4272.90
684,MI,918,11741.48,4776.75
684,MN,148,13574.23,4826.38
684,MO,496,14171.29,4257.18
684,MS,292,13879.65,4049.88
684,MT,11,8688.27,4104.45
684,NC,781,11356.86,4582.89
684,ND,49,6536.59,4210.86
684,NE,63,15967.13,4445.60
684,NH,55,11618.67,4695.20
684,NJ,874,34489.95,4989.35
684,NM,43,16284.40,4555.77
684,NV,135,30444.90,4655.67
684,NY,1362,18805.55,5952.65
684,OH,1020,13319.64,4294.63
684,OK,349,15058.94,4109.78
684,OR,35,11135.20,5549.86
684,PA,961,22493.85,4749.61
684,RI,58,16494.62,5690.88
684,SC,420,18358.56,4137.64
684,SD,48,16274.52,5022.94
684,TN,414,12629.80,3962.79
684,TX,1345,20093.12,4344.02
684,UT,36,11510.42,4914.75
684,VA,596,14169.39,4300.21
684,VT,12,9844.42,6294.42
684,WA,233,16927.75,4766.94
684,WI,196,12502.01,4424.38
684,WV,174,9317.03,4108.17
684,WY,14,12668.93,5736.29
689,AK,12,38573.75,10253.25
689,AL,1215,26664.18,6950.65
689,AR,688,21323.12,7027.57
689,AZ,762,30598.34,8104.48
689,CA,4685,52261.52,10172.44
689,CO,470,31298.11,7438.77
689,CT,1217,24295.48,9611.81
689,DC,179,34865.80,10780.94
689,DE,317,20079.86,8720.10
689,FL,5400,37132.86,7488.28
689,GA,1960,25509.51,7497.60
689,HI,26,30946.31,12448.12
689,IA,482,18269.44,7082.32
689,ID,69,17039.13,7810.07
689,IL,3474,28600.94,8100.83
689,IN,1713,20744.36,7300.37
689,KS,343,25881.37,6914.31
689,KY,1491,19880.25,7246.41
689,LA,1447,26802.44,7334.47
689,MA,2253,15868.23,8932.10
689,MD,1425,11307.50,10641.10
689,ME,92,17771.33,8536.99
689,MI,2960,18469.99,8356.35
689,MN,494,22931.28,8272.05
689,MO,1445,24152.38,7228.29
689,MS,1030,26321.01,7263.22
689,MT,98,14471.98,7188.40
689,NC,2795,19338.50,8153.63
689,ND,115,13587.14,7585.33
689,NE,263,22811.67,7424.22
689,NH,189,20430.25,8584.47
689,NJ,2731,58210.74,8844.82
689,NM,232,22659.24,8239.96
689,NV,235,45785.61,8543.54
689,NY,3425,33951.72,11058.87
689,OH,2924,22043.35,7392.17
689,OK,539,25598.97,7512.65
689,OR,251,18284.33,8023.94
689,PA,3169,33451.72,7880.80
689,RI,222,26204.95,9492.86
689,SC,1307,30397.64,7855.62
689,SD,90,29212.58,8841.04
689,TN,2365,22616.20,6897.13
689,TX,5517,34830.96,7778.41
689,UT,164,16780.30,7166.66
689,VA,2036,20336.83,7367.81
689,VT,63,15201.95,11104.65
689,WA,1049,24041.17,8361.57
689,WI,589,21118.41,8267.84
689,WV,537,18419.15,7511.24
689,WY,29,24894.69,9638.41
690,AK,188,19252.98,7939.87
690,AL,4598,17039.84,4492.81
690,AR,2787,13622.53,4575.69
690,AZ,2819,20857.23,5550.56
690,CA,14151,36092.06,6728.36
690,CO,1835,20157.85,5034.00
690,CT,3027,17906.89,6302.86
690,DC,594,21712.47,6900.86
690,DE,752,13530.96,5971.82
690,FL,16405,25549.67,4912.00
690,GA,5877,16465.97,4870.34
690,HI,239,18385.35,7120.11
690,IA,1626,13301.55,4857.57
690,ID,366,11932.33,4932.63
690,IL,10574,19532.99,5411.05
690,IN,5263,15130.99,4807.24
690,KS,1583,16445.11,4726.62
690,KY,4356,13466.19,4783.48
690,LA,4571,16880.98,4785.87
690,MA,6458,11735.04,5949.59
690,MD,5295,7421.69,6986.18
690,ME,766,11985.63,5263.78
690,MI,7010,12899.59,5490.45
690,MN,2247,14428.48,5431.50
690,MO,4529,16038.44,4806.06
690,MS,3222,16244.24,4670.71
690,MT,346,10789.62,4963.30
690,NC,6338,14052.17,5326.06
690,ND,259,9243.76,5143.85
690,NE,954,16292.04,5050.51
690,NH,812,14474.77,5062.40
690,NJ,7468,40334.59,5797.70
690,NM,962,16097.94,5730.65
690,NV,1235,30323.95,5490.47
690,NY,12494,21451.19,7039.05
690,OH,8657,14573.24,4877.82
690,OK,2967,15495.83,4766.52
690,OR,820,13355.64,5471.07
690,PA,9246,23345.82,5273.62
690,RI,872,17854.27,5911.12
690,SC,3703,19506.34,5030.89
690,SD,414,15559.96,5388.41
690,TN,6313,15485.14,4583.14
690,TX,17384,22538.04,5084.09
690,UT,628,12920.66,4914.31
690,VA,5615,15208.79,4913.55
690,VT,240,10328.98,6455.14
690,WA,2674,17974.08,5488.25
690,WI,2693,14137.64,5211.82
690,WV,2240,10256.75,4700.69
690,WY,223,15499.41,6976.53
698,AL,458,37568.46,9919.50
698,AR,168,29425.31,9794.05
698,AZ,373,49487.65,12531.28
698,CA,1608,76729.79,15377.89
698,CO,274,50595.75,10659.32
698,CT,396,40379.14,14364.39
698,DC,85,53371.80,14898.72
698,DE,61,35297.97,14458.13
698,FL,1340,48057.82,11710.76
698,GA,455,39054.75,11690.73
698,HI,16,27335.44,14614.13
698,IA,233,27088.17,10023.09
698,ID,48,27006.63,11557.23
698,IL,1459,39278.08,11532.74
698,IN,581,31639.30,10996.73
698,KS,151,34808.00,10285.56
698,KY,328,31588.57,11153.24
698,LA,346,46308.61,11344.13
698,MA,432,27079.55,13291.81
698,MD,465,20186.88,19018.33
698,ME,175,25600.47,11093.89
698,MI,1225,27445.52,12069.70
698,MN,349,32497.96,14281.75
698,MO,658,36716.13,10442.26
698,MS,263,35068.87,9969.35
698,MT,14,20014.29,10308.36
698,NC,1002,25964.55,11966.82
698,ND,90,23244.69,11111.72
698,NE,90,33146.22,10621.60
698,NH,75,35619.00,13680.23
698,NJ,862,75683.65,12573.31
698,NM,39,28825.23,15805.31
698,NV,51,73156.45,14778.37
698,NY,1131,46733.04,15627.67
698,OH,937,35193.50,11176.85
698,OK,268,39584.44,10963.03
698,OR,209,25439.72,10894.63
698,PA,1151,50722.84,12029.33
698,RI,65,37225.14,13290.69
698,SC,333,38758.31,11331.18
698,SD,30,34404.20,12245.73
698,TN,626,33388.94,10628.14
698,TX,1258,51570.77,12136.57
698,UT,97,24982.13,10923.65
698,VA,722,34114.15,11408.91
698,VT,20,22232.20,14300.30
698,WA,476,35706.51,12688.77
698,WI,452,36399.36,13437.07
698,WV,140,20883.81,9993.94
699,AL,362,22589.38,6929.15
699,AR,186,17409.89,6184.44
699,AZ,483,27101.29,7203.82
699,CA,1508,47222.76,9527.59
699,CO,298,32221.00,6794.79
699,CT,356,26619.65,8868.10
699,DC,127,36488.75,9534.30
699,DE,88,15381.14,7499.86
699,FL,1840,30298.16,7037.34
699,GA,456,26225.66,8182.71
699,HI,11,17668.18,9261.73
699,IA,171,22458.95,7318.55
699,ID,15,11001.67,5977.07
699,IL,1289,25017.86,7625.04
699,IN,575,22175.54,7281.55
699,KS,142,35497.86,6965.06
699,KY,384,19626.04,6756.67
699,LA,349,33356.25,7289.93
699,MA,716,17038.29,8221.41
699,MD,766,12643.48,11935.68
699,ME,98,18284.39,7157.91
699,MI,1053,18994.76,7935.42
699,MN,355,21700.49,8653.77
699,MO,766,23881.81,6875.28
699,MS,223,23259.56,6315.97
699,MT,25,12967.08,5800.48
699,NC,879,21485.77,8647.49
699,ND,80,12878.55,7083.80
699,NE,109,20141.21,6699.81
699,NH,94,18534.90,7407.14
699,NJ,1007,48055.86,7557.76
699,NM,67,23212.69,8868.66
699,NV,132,37383.31,6904.73
699,NY,1612,30908.81,9956.24
699,OH,1105,23631.61,7311.02
699,OK,260,23455.68,6677.02
699,OR,82,20522.85,8972.27
699,PA,1213,37094.51,8047.97
699,RI,92,29202.67,8635.25
699,SC,344,25602.05,7749.83
699,SD,64,23801.72,7673.00
699,TN,560,25061.30,6770.89
699,TX,1698,34652.12,8473.70
699,UT,44,17878.82,9674.20
699,VA,599,24780.62,7617.52
699,VT,31,17816.74,10229.52
699,WA,383,23730.89,8302.03
699,WI,479,23248.12,8197.06
699,WV,179,13450.44,6258.64
811,AK,13,44887.69,11915.15
811,AL,456,35672.61,7443.08
811,AR,248,24037.87,7745.45
811,AZ,197,37773.33,9587.69
811,CA,1701,54654.29,11519.78
811,CO,55,41793.49,11161.11
811,CT,282,35513.72,11430.39
811,DC,102,32742.12,11774.78
811,DE,115,21242.31,9679.73
811,FL,2054,40189.21,8505.19
811,GA,704,28741.07,9127.35
811,IA,121,24128.55,7893.80
811,ID,30,19910.57,8006.17
811,IL,1703,32635.44,9195.38
811,IN,537,26338.66,8316.02
811,KS,145,34028.23,7655.22
811,KY,392,22876.20,7974.57
811,LA,595,29561.64,8238.80
811,MA,547,19676.36,10195.55
811,MD,751,11607.11,10945.72
811,ME,12,12778.75,8098.50
811,MI,1119,22448.81,9315.58
811,MN,140,30617.80,11082.82
811,MO,592,26217.40,7847.25
811,MS,409,27211.11,8226.96
811,NC,1065,22880.62,9162.38
811,ND,45,13378.82,8003.24
811,NE,91,25739.54,8226.95
811,NH,23,22910.57,8354.48
811,NJ,1081,67733.66,9908.38
811,NM,37,25627.43,7946.84
811,NV,81,79048.68,10302.70
811,NY,2083,36014.86,12276.58
811,OH,997,30040.92,8680.49
811,OK,260,28112.61,8074.40
811,OR,58,26851.62,11178.34
811,PA,949,42805.27,9222.81
811,RI,78,26931.79,9936.83
811,SC,479,32473.20,9285.09
811,SD,28,25748.46,9444.68
811,TN,482,30716.32,8082.43
811,TX,2027,37425.60,8666.21
811,UT,31,22550.65,9352.58
811,VA,686,27406.20,8783.23
811,WA,206,30055.56,8932.15
811,WI,158,28398.04,9453.30
811,WV,183,19163.76,7993.74
812,AK,73,21585.00,8866.22
812,AL,2453,17218.41,4669.56
812,AR,1227,15818.22,4829.70
812,AZ,1021,23418.60,5949.83
812,CA,5733,35877.55,7039.41
812,CO,422,23473.83,5631.59
812,CT,1031,18463.30,6671.67
812,DC,444,20334.49,7460.22
812,DE,311,15814.07,5907.01
812,FL,8681,24594.21,5129.79
812,GA,2831,17154.23,5276.96
812,HI,41,15969.02,6892.73
812,IA,592,15353.95,4946.71
812,ID,101,12285.99,5010.51
812,IL,5848,19955.75,5857.83
812,IN,2050,16936.61,5106.78
812,KS,444,20834.53,4897.82
812,KY,1876,14169.88,4958.56
812,LA,2564,15539.13,5074.59
812,MA,2237,12727.35,6341.12
812,MD,2312,7729.28,7295.29
812,ME,177,13843.54,5282.08
812,MI,3464,14009.87,5838.00
812,MN,787,17303.41,6086.02
812,MO,2141,17530.54,5193.28
812,MS,1845,17864.06,4971.07
812,MT,109,10323.70,4936.72
812,NC,3310,14716.87,5673.09
812,ND,117,9711.31,5196.97
812,NE,392,18004.98,5448.11
812,NH,233,14582.90,5199.76
812,NJ,3727,41990.70,6196.47
812,NM,161,17564.18,6027.94
812,NV,590,30950.81,5574.82
812,NY,6952,21782.70,7430.48
812,OH,3792,17325.91,5280.86
812,OK,1314,16292.52,4894.02
812,OR,244,13785.87,5741.32
812,PA,3702,26165.03,5567.67
812,RI,323,16050.90,6044.22
812,SC,1965,20283.72,5534.79
812,SD,99,23290.21,6357.26
812,TN,2372,17917.06,4923.48
812,TX,7319,22784.91,5348.01
812,UT,108,12937.24,5240.48
812,VA,2333,16209.86,5305.01
812,VT,108,13643.81,6785.49
812,WA,1074,18056.10,5663.21
812,WI,873,15942.76,5594.42
812,WV,869,11326.66,4773.67
812,WY,59,15539.08,7330.46
853,AK,22,188547.32,57238.68
853,AL,531,141259.48,33156.44
853,AR,301,102247.18,32986.34
853,AZ,680,143997.97,38957.00
853,CA,4108,260329.23,51393.26
853,CO,380,151962.16,37063.42
853,CT,469,121890.11,47738.84
853,DC,133,144049.53,56095.80
853,DE,151,104691.42,46856.91
853,FL,2758,169179.42,36192.16
853,GA,1082,120490.96,37469.01
853,HI,105,145507.91,60184.90
853,IA,367,97205.99,35390.43
853,ID,88,88799.47,38362.23
853,IL,2121,127574.50,38419.35
853,IN,969,103043.93,37046.10
853,KS,308,135716.06,38362.90
853,KY,680,100650.99,36849.31
853,LA,524,134134.52,35889.59
853,MA,682,99934.82,46690.42
853,MD,1113,45418.56,42842.31
853,ME,131,88747.22,41374.66
853,MI,2074,88504.27,39210.69
853,MN,481,129281.50,46118.29
853,MO,1169,122005.52,36430.17
853,MS,407,119357.22,36718.59
853,MT,80,92929.96,36598.57
853,NC,1358,92138.28,38486.92
853,ND,137,71870.69,34192.77
853,NE,161,142946.53,40525.39
853,NH,74,135338.27,51561.46
853,NJ,1629,199693.86,42086.53
853,NM,157,117293.87,46416.22
853,NV,181,242785.26,42561.78
853,NY,2656,132492.69,53758.52
853,OH,1378,115612.59,37577.46
853,OK,490,140241.87,39856.94
853,OR,283,119311.94,47560.10
853,PA,1577,155827.90,38158.17
853,RI,90,117874.18,43408.58
853,SC,599,143127.53,40095.79
853,SD,95,134485.83,44448.69
853,TN,874,108829.33,34407.80
853,TX,3059,151066.30,37617.56
853,UT,212,88519.30,39426.24
853,VA,999,118155.31,37863.33
853,VT,52,88280.21,53790.10
853,WA,653,132757.04,42971.89
853,WI,574,110614.84,40777.52
853,WV,261,84867.47,36936.42
853,WY,19,131640.84,49466.32
870,AK,11,190709.91,61300.64
870,AL,266,157529.59,36520.28
870,AR,159,101679.25,35220.35
870,AZ,202,164999.99,43503.88
870,CA,3057,277153.11,53047.63
870,CO,47,193555.19,45664.17
870,CT,239,153552.77,52099.97
870,DC,92,152432.65,52221.96
870,DE,80,102026.00,48588.03
870,FL,1343,181536.95,39561.78
870,GA,644,138585.74,41504.38
870,IA,68,103960.68,41340.53
870,ID,22,117492.09,46131.27
870,IL,1163,136191.01,41172.61
870,IN,387,126613.63,42580.14
870,KS,89,204650.49,47309.21
870,KY,251,122769.99,41140.82
870,LA,279,138300.30,36884.37
870,MA,469,103424.98,49814.72
870,MD,498,51254.41,48208.78
870,ME,38,107928.68,45311.63
870,MI,1138,104081.25,42907.61
870,MN,198,156560.18,49451.33
870,MO,498,146395.90,40109.55
870,MS,219,135656.42,37906.99
870,NC,755,109177.39,42734.98
870,ND,16,93062.31,39845.69
870,NE,48,117778.81,37430.35
870,NH,50,136599.78,51634.32
870,NJ,1069,230224.30,44203.49
870,NM,75,118742.80,44783.48
870,NV,326,239589.06,40425.14
870,NY,2938,126633.60,59440.66
870,OH,890,131325.67,40373.91
870,OK,324,157831.15,40178.32
870,OR,51,148555.10,49751.78
870,PA,827,201554.45,42479.60
870,RI,63,145726.95,46361.19
870,SC,285,158270.14,39561.96
870,SD,34,180909.09,47732.53
870,TN,515,124697.31,37658.74
870,TX,1774,170171.69,39537.90
870,UT,31,105622.35,44923.19
870,VA,565,129339.18,41248.90
870,VT,18,80805.39,52761.33
870,WA,270,159578.50,49177.72
870,WI,119,132193.18,46809.29
870,WV,124,92184.98,39608.26
871,AK,255,56688.68,21008.92
871,AL,4773,47482.14,11180.54
871,AR,3359,31667.40,11117.67
871,AZ,4234,52852.58,13594.34
871,CA,34284,90122.49,16747.13
871,CO,2572,57767.66,13090.49
871,CT,4594,42041.48,15726.21
871,DC,498,54712.72,17738.31
871,DE,1127,34075.50,14025.24
871,FL,18660,62483.98,12160.69
871,GA,9138,41115.89,12225.01
871,HI,961,43436.49,17001.94
871,IA,2734,32613.83,11653.53
871,ID,1075,30836.87,12840.58
871,IL,15610,48200.93,13222.90
871,IN,7628,35052.35,12032.53
871,KS,2948,45243.29,12021.65
871,KY,5574,34004.25,11801.87
871,LA,4648,43898.10,11975.45
871,MA,7097,27268.91,14584.88
871,MD,7619,18738.71,17660.72
871,ME,1401,30707.22,13381.26
871,MI,15548,31267.76,13308.30
871,MN,3808,38306.12,13888.66
871,MO,7904,41930.45,11968.11
871,MS,3564,44388.79,11996.87
871,MT,610,30613.86,12632.44
871,NC,13098,32059.07,12838.41
871,ND,829,28727.15,12394.10
871,NE,1125,44748.50,12922.75
871,NH,1095,32768.05,12439.02
871,NJ,10961,88529.63,14676.10
871,NM,1346,40443.94,14330.84
871,NV,1576,83519.30,13540.72
871,NY,21970,47465.75,17322.03
871,OH,10901,39192.24,12219.98
871,OK,4935,41401.63,11891.11
871,OR,2441,34558.73,13706.77
871,PA,12347,50114.32,12704.68
871,RI,1056,39819.06,14491.09
871,SC,5243,47649.07,12849.78
871,SD,484,48931.04,14819.48
871,TN,8502,38064.66,11397.86
871,TX,23144,55266.48,12615.85
871,UT,1703,30052.56,12204.64
871,VA,9884,36847.16,12110.49
871,VT,465,25734.48,15743.09
871,WA,6544,42649.60,13694.60
871,WI,4887,34271.55,13071.52
871,WV,2102,30149.95,12052.61
871,WY,211,38709.71,17415.99
872,AK,120,31890.37,11148.89
872,AL,1839,26315.55,6717.75
872,AR,1434,19155.51,6658.28
872,AZ,1571,31079.49,8236.55
872,CA,11162,50353.19,9612.10
872,CO,966,30340.74,7759.63
872,CT,1620,24013.56,9142.75
872,DC,183,31627.30,10213.04
872,DE,409,19640.89,8182.54
872,FL,7199,36828.68,7094.93
872,GA,3044,23222.04,7263.60
872,HI,365,23686.92,10356.22
872,IA,1180,18144.87,6919.84
872,ID,458,18299.81,7215.95
872,IL,5001,28108.55,7726.20
872,IN,2556,21093.56,7144.55
872,KS,1110,26316.99,7018.97
872,KY,1961,19107.80,7022.42
872,LA,1865,23722.67,7106.08
872,MA,2247,16200.60,8660.43
872,MD,3169,10565.02,9947.15
872,ME,579,17487.25,7807.30
872,MI,5388,18305.14,8033.95
872,MN,1678,21565.13,8064.82
872,MO,2529,24575.65,7135.35
872,MS,1253,25053.26,6893.64
872,MT,282,15778.85,7366.92
872,NC,4575,19864.66,7684.31
872,ND,257,14638.56,7709.15
872,NE,482,24008.78,7352.87
872,NH,429,21664.48,7438.32
872,NJ,3571,56844.10,8720.86
872,NM,610,24192.70,8339.43
872,NV,498,46193.44,8135.15
872,NY,7337,29225.89,9822.43
872,OH,3351,22359.29,7104.07
872,OK,1597,22254.68,6900.06
872,OR,658,19362.59,8035.33
872,PA,5108,28350.90,7480.03
872,RI,331,23549.58,8497.36
872,SC,2136,27107.52,7376.60
872,SD,174,23703.97,8103.23
872,TN,2684,21763.38,6717.49
872,TX,8046,31231.21,7425.09
872,UT,538,16996.11,7341.35
872,VA,3573,22568.98,7309.18
872,VT,243,15421.76,8765.22
872,WA,2073,24246.40,8167.95
872,WI,2023,20455.78,7597.60
872,WV,880,15707.64,6915.84
872,WY,88,23403.58,9485.89
885,AK,138,36671.65,11115.96
885,AL,1562,18511.36,5255.76
885,AR,1634,14611.00,5531.37
885,AZ,279,15168.56,8085.85
885,CA,10994,24502.67,8915.91
885,CO,52,13497.00,5224.94
885,CT,24,19139.54,8239.17
885,DC,360,14452.42,9443.99
885,DE,32,15189.81,7009.38
885,FL,8737,20023.21,7005.82
885,GA,1183,14823.99,6605.48
885,HI,510,16200.33,8387.84
885,IA,1650,10780.90,5895.41
885,ID,570,14141.90,5707.39
885,IL,8831,14979.18,7113.74
885,IN,2341,13944.80,5877.51
885,KS,1247,13280.64,5544.06
885,KY,2183,11923.42,5999.06
885,LA,232,22673.81,5861.39
885,MA,1241,15747.67,7493.60
885,MD,6742,11981.32,11277.48
885,ME,577,15912.80,6303.91
885,MI,688,15415.44,6198.96
885,MN,2987,30107.44,8170.56
885,MO,3356,14439.98,5641.10
885,MS,1614,18676.01,5656.77
885,MT,398,11956.83,5742.48
885,NC,2359,13330.46,6187.83
885,NE,924,22796.55,6404.00
885,NH,27,14468.63,6148.07
885,NJ,2530,51612.46,8143.47
885,NM,565,22844.85,6255.05
885,NV,86,35742.29,6487.08
885,NY,1286,21451.02,7023.42
